原始链接,评论用户,头像,等级,评论时间,评论内容,评论点赞数,评论回复数,评论类型
https://www.bilibili.com/bangumi/play/ep261461,鸽子啊鸽,https://i0.hdslb.com/bfs/face/6af33e6fd691a21431deb2ae967b1a61749c856d.jpg,5,2019-02-06 18:11:59,追风者,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,瑪修_基列萊特,http://i2.hdslb.com/bfs/face/5d9380fa89138af740ab9320ac18673d1cc088d9.jpg,5,2019-02-07 15:20:50,回复 @前辈太差劲了 :小茄子！,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,白主子,https://i0.hdslb.com/bfs/face/1a6f75d5b2081c5b548e0f56ff04b7294b0d4c5a.jpg,4,2019-02-08 12:46:29,怎么就不能是追风者,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,予以懦弱者无畏之心,http://i2.hdslb.com/bfs/face/6a99bdbc6c5307b24d4142b3a01d1d301bb8ecdf.jpg,5,2019-02-08 14:00:02,逐风者,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,迷望adc,http://i0.hdslb.com/bfs/face/692d725f125759f2d7326ff893aa297b2ccce0b5.jpg,5,2019-02-08 23:12:59,魔鬼啊,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,灵魂对话,http://i0.hdslb.com/bfs/face/b94cf7b209fac2dd53d537aeee49e82756eb355c.jpg,6,2019-02-09 14:45:08,乘风者如何,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,卖女孩的小火柴ys,http://i0.hdslb.com/bfs/face/870c1c8b27c3f88fc8e77ef50c9b0fb85c6bf9af.jpg,5,2019-02-09 15:09:28,我们是追风者,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,滕丸毛玉,https://i0.hdslb.com/bfs/face/97e2f899d39ec8d20c83929dcf4f69b3f9fa6cc7.jpg,5,2019-02-09 15:12:22,重点君你好……重点君再见,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,鹤Y_Y,https://i2.hdslb.com/bfs/face/458ca2045b71f708cac1c590985b65ecbf0a4103.jpg,4,2019-02-09 16:23:25,秀儿啊！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,伊战成名ROC,http://i0.hdslb.com/bfs/face/903abc85a26d9c13900b542d21d7546fa46ddb7d.jpg,4,2019-02-10 10:23:09,上去,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,Sears,https://i0.hdslb.com/bfs/face/94af390924607c562d3092a86c90b3a966b01ce9.jpg,5,2019-02-10 20:57:04,没毛病,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,风至星阑,https://i1.hdslb.com/bfs/face/d99d1197daefebc0032562814931ace071c9c201.jpg,5,2019-02-11 17:06:58,驭风者,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,南无一刀流,http://i2.hdslb.com/bfs/face/b9d1a9625a6e1ef006f836caf82addbab448e928.jpg,6,2019-02-11 18:36:39,（￣▽￣）我们是风,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,艾克子,https://i0.hdslb.com/bfs/face/b7404c7f5d23ea785fe6a2379f94a2cea49984e0.jpg,5,2019-02-11 20:35:33,"我这个时候在第14页说一句疾风剑豪是不会有人发现的
ctrl+6   7级狗牌
             0-21-0",0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,王权逸峰,https://i0.hdslb.com/bfs/face/fd8a59826bbff8ffbae73af400ff3a0aae1ffb0c.jpg,6,2019-02-11 22:15:10,盲生你发现了华点,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,咕影众,http://i2.hdslb.com/bfs/face/1e28b025317c2d2ae6e5530230dec14a010e59ba.jpg,6,2019-02-12 12:00:47,没准是听风者,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,抠脚大汉吴世勋的wife_,https://i1.hdslb.com/bfs/face/cab4814a6578b89c6024f450f67cba80e0cc37d5.jpg,6,2019-02-13 05:09:22,我们均为随风逐流之人,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,立羽斗仓,https://i1.hdslb.com/bfs/face/5e4b045ab28c55a472dd5175a73da58bf2d151a9.jpg,5,2019-02-13 12:53:17,马克思是逆着那股阻碍人类历史进步之风，领起一股新风气与之对抗，后来马克思变成了马克思主义，而马克思主义是一群人而不仅仅是马克思在领风。其实你这样想并不是跟风，而是在变成领一股阻碍之风。总之每一个推动历史进步的人民群众都是领风者。,4,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,纯黑无垢,http://i1.hdslb.com/bfs/face/cf1ef9c2045e317dfe6dbe8659b6f7a69c7572d5.jpg,6,2019-02-13 13:24:10,追风者更好听一点,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,lecyl,http://i1.hdslb.com/bfs/face/0ce6122a0bdff39043b88631c03f6395117b1d69.jpg,5,2019-02-13 16:27:09,你只是风,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,小白菜地鸟儿,https://i0.hdslb.com/bfs/face/6174a49788433e81147adf2813bb3a841d5f4407.jpg,5,2019-02-13 20:11:25,跟风可耻,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,乐正绫一一,https://i2.hdslb.com/bfs/face/33097c0db130327185ffb5911057ad75c70aa01f.jpg,5,2019-02-13 20:33:56,哈哈真的鬼才,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,王不起,http://i2.hdslb.com/bfs/face/2d792c530a7b025b177edb7eeefc4586b203273e.jpg,5,2019-02-13 23:00:46,也可以是听风者,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,浸毒的幽魂,https://i1.hdslb.com/bfs/face/07dfda6b227283b0615c641b1e50adafe0c676bd.jpg,5,2019-02-13 23:31:50,我们是跳伞的,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,王朱巠页王文王九鸟,https://i2.hdslb.com/bfs/face/66955502f30193b6e175022238f1d42903776871.jpg,5,2019-02-14 10:53:24,你是魔鬼还是秀儿？(〜￣△￣)〜,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,浸毒的幽魂,https://i1.hdslb.com/bfs/face/07dfda6b227283b0615c641b1e50adafe0c676bd.jpg,5,2019-02-14 20:38:06,我们是蒲公英,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,缺了一块的不止是月亮,https://i2.hdslb.com/bfs/face/984bb02ebdfb5b2622c14acb4772bb9fc2ad3ab4.jpg,6,2019-02-14 22:43:24,加急,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,犬张子猃,https://i0.hdslb.com/bfs/face/8685f21e822b3e8fa40049dbf3c6c3b6fdef4caa.jpg,6,2019-02-15 01:52:03,秀儿您又来了,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,何小智,http://i0.hdslb.com/bfs/face/88b3f625d585dbb9915378cdce717c99a34e3df5.jpg,6,2019-02-15 14:12:31,鬼才,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,31份砂糖与四分之三派,https://i1.hdslb.com/bfs/face/4a5caacb2014a7e148b9f704647c2a479b12b154.jpg,6,2019-02-15 15:08:38,叫跟风人，这样押韵,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,老塔卡,https://i1.hdslb.com/bfs/face/a545e6058a935bc13df66e3213383c9e68d515ef.jpg,5,2019-02-15 15:34:16,2333,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,怀民亦未寝食鱼,https://i0.hdslb.com/bfs/baselabs/c1d966bb31bd58aed47cc601761130f47e063e11.png,5,2019-02-15 20:41:40,不，我们是风行者，希尔瓦娜斯，被遗忘者的女王(๑•́ωก̀๑)_(魔兽区而来)_,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,璋绯蕾,http://i0.hdslb.com/bfs/face/member/noface.jpg,3,2019-02-16 11:49:46,秀阿兄弟,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,迎冬ww,https://i1.hdslb.com/bfs/face/45e6660c355d47a24ec2e111c0f0b5ba983159d1.jpg,6,2019-02-17 00:25:37,盲生你发现了华点,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,里德尔先生,http://i1.hdslb.com/bfs/face/132dbc5eafecc37d1b522e77e579504eba093804.jpg,6,2019-02-17 00:58:55,太秀了,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,西罗迪尔冠军,https://i0.hdslb.com/bfs/face/89b6aa459daf7b3fd113135d2ce2ed7ca8908517.jpg,5,2019-02-17 01:16:39,回复 @前辈太差劲了 :( ´_ゝ｀),0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,窗口的幻想,https://i2.hdslb.com/bfs/face/8ca5bdd8208cbbe60da2fe05dd936d83e7a11362.jpg,6,2019-02-17 02:41:19,我们是，新的领风者,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,养乐并不太多,https://i0.hdslb.com/bfs/face/60fe359343706796ac5b36d09dced37a3a94dd97.jpg,5,2019-02-17 03:25:37,追风少年刘全有？,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,小狗蛋11,https://i0.hdslb.com/bfs/face/88b30868b42af3fc199cb9b5c8c6140c59fd2f77.jpg,5,2019-02-17 03:42:57,逐风者 好不,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,木角角角角,https://i1.hdslb.com/bfs/face/43c233f50de656724df8edfab220441907520813.jpg,5,2019-02-17 05:42:15,魔人哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,半笼小笼,https://i0.hdslb.com/bfs/face/b078f11644f31bc112f2b73724d8215e3e200701.jpg,5,2019-02-17 08:15:37,我们明明是追风者😂,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,shan菏,https://i1.hdslb.com/bfs/face/4f0da056b4316809fee934df49d1c810147be9c1.jpg,5,2019-02-17 08:21:42,我们可以乘风破浪——冲啊——,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,oz-zo,https://i1.hdslb.com/bfs/face/f5c54f9ee2e89b5654bfb92b21e8d7bd970feda6.jpg,6,2019-02-17 08:36:54,追风少年是我了,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,和圣诞老人恋爱中,https://i2.hdslb.com/bfs/face/e9bfe6d6c92b351fd6997c2fcab5fc4c60df3694.jpg,5,2019-02-17 09:00:22,不不，我们是追风者😂,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,轩士君,https://i2.hdslb.com/bfs/face/9034851c71d1afc56475661ada5a2545ce29b639.jpg,6,2019-02-17 09:39:15,秀儿，是你吗,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,M_misakamikoto_M,http://i0.hdslb.com/bfs/face/57956ee8e658e678cf3908fa8dbc3d70980c9ad3.jpg,6,2019-02-17 09:57:29,优秀啊(°∀°)ﾉ,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,四叶草_等待,http://i2.hdslb.com/bfs/face/8ffd971878785429d128088d048de4842cae3eff.jpg,5,2019-02-17 10:04:44,盲生，你发现了华点,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,拼接拼接,http://i1.hdslb.com/bfs/face/4d6b1644f95a297382b5ead75b6da15d3d78d658.jpg,5,2019-02-17 10:08:06,2333333,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,萌和逗比是正义,https://i1.hdslb.com/bfs/face/7df4c4b8dc12999712f0c4e24acd4e71cf761b4f.jpg,5,2019-02-17 10:41:10,人类的本质——啊啊啊啊啊我要疯了…是…,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,柠檬味绿猹,https://i2.hdslb.com/bfs/face/c3ea80d881d60ee9b53a43c247ce4f50b7f805a8.jpg,6,2019-02-17 10:44:34,逻辑宝才，捡到鬼了(⌒▽⌒),1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,隔壁家的四狗子,https://i2.hdslb.com/bfs/face/b7c6a26254d4ea90510c47a7d198f68e41723c7a.jpg,5,2019-02-17 10:53:30,逻辑宝才，捡到鬼了(･∀･),0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,小鹰寒鸠,https://i0.hdslb.com/bfs/face/c12838b858ac4c0713ec1da1fbff1b3c9f30078e.jpg,5,2019-02-17 11:02:50,天秀,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,阿达阿达打夺夺,https://i0.hdslb.com/bfs/face/e4314446897423c8561b7c7619dfd9ef9a2416be.jpg,6,2019-02-17 11:13:00,"跟 风 者╳
d s s q 者√",0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,恋风恋云,http://i1.hdslb.com/bfs/face/6ffce2ac36c7938e915b27e243b0e7c43ed0d853.jpg,6,2019-02-17 11:54:02,优秀,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,教海鸥飞翔的貓,https://i0.hdslb.com/bfs/face/1a7884fa810a019b17bc8c344ddaba62605f3d4c.jpg,6,2019-02-17 12:02:16,跟风没错啊，错的是盲目跟风,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,秦豆,https://i0.hdslb.com/bfs/face/aebdf7725309959ca343f6b4d59aa42b55c14248.jpg,6,2019-02-17 12:06:53,我们是追风者,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,Mingsoo丶,https://i0.hdslb.com/bfs/face/a2c2d9a42925785274a33981d19ad9a52c64e61d.jpg,5,2019-02-17 12:34:15,跟风者？？？(=・ω・=),0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,未完待续Cold,https://i1.hdslb.com/bfs/face/218ef3fd2ff977d7ceed1c74e9076152cbb9898b.jpg,6,2019-02-17 12:47:29,那和他作对岂不就面对疾风吧,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,-鹿小曦-,https://i0.hdslb.com/bfs/face/e18093bb773457df69b28c1ca7f977d5341d4dd3.jpg,5,2019-02-17 13:01:54,追风者(｀・ω・´),0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,骑猪少女庄瑟妮,http://i0.hdslb.com/bfs/face/8c5bf720372777a8535a5858fdadbcbe44d08f25.jpg,5,2019-02-17 13:26:23,你说的对~,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,逍遥天游中,https://i0.hdslb.com/bfs/face/70fc1a1c3789b24e955ba7622e8e280043773898.jpg,5,2019-02-17 14:00:37,回复 @我觉的还OK- :没事，还有我呢。(⌒▽⌒),0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,艾伦-格林,https://i2.hdslb.com/bfs/face/8d31ad4c5094f5bc9f778de7890611f619bf368f.jpg,5,2019-02-17 14:45:51,我们是起飞者,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,反重力纽斯,https://i1.hdslb.com/bfs/face/c92cbc3225d186b679a77f7a33f6a8a48f1efb85.jpg,6,2019-02-17 14:51:30,哈哈哈哈说得有道理,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,乀染指流年灬,http://i2.hdslb.com/bfs/face/cebbdda5a73ce3898adf404fb1fdfd9eb48aeb86.jpg,4,2019-02-17 15:25:12,瞎说什么大实话ヽ(`Д´)ﾉ,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,弗利斯,http://i2.hdslb.com/bfs/face/b440cecae6d564f4b2a4047d1a3c3fa5267a0736.jpg,3,2019-02-17 15:43:03,逻辑鬼才，你的政治一定很好吧！,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,暒と涳,https://i0.hdslb.com/bfs/face/425f093197f04a64f86dc2c88e161a475e9a3cf5.jpg,5,2019-02-17 16:00:26,优秀。,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,薪王斩杀者,http://i2.hdslb.com/bfs/face/9facfea170b1b607b3a67a2a1bab9898d478fe23.jpg,6,2019-02-17 16:19:48,逻辑鬼才,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,墨尘゜,http://i0.hdslb.com/bfs/face/0f7c4cc573abf3fbc035e80d2a2d6329e2a9f2f5.jpg,5,2019-02-17 16:49:30,追风者(｀・ω・´),0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,看热闹的兰蔻蔻,http://i0.hdslb.com/bfs/face/6fa51f63bf0a12eaa2865954f24187b77c8eb90f.jpg,6,2019-02-17 16:55:33,那啥～～～小钻风怎么理解,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,来自叙拉古的德狗子,https://i2.hdslb.com/bfs/face/2de421853f3397ce06f75869274224047ac0edab.jpg,5,2019-02-17 17:06:05,你是风儿,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,苏微wsl,https://i1.hdslb.com/bfs/face/cb98f08f37bf77c61803ecba3afa1733e194d5d6.jpg,5,2019-02-17 17:26:36,看跟的人是谁？,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,Phoenix-xxxx,https://i1.hdslb.com/bfs/face/25dd52f5070c39007f37d11dc1156b6b47c57fce.jpg,6,2019-02-17 17:37:19,个人崇拜要不得,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,幽默的译码器,https://i0.hdslb.com/bfs/face/399586a3fb526b2c31934a3bcdc10a89bfca5af7.jpg,6,2019-02-17 17:37:28,秀啊,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,BOBE2,http://i0.hdslb.com/bfs/face/4a8b620354e45491c7a02946e772c262d2265ae0.jpg,5,2019-02-17 17:45:55,我们是追风者,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,喝水会死的,https://i1.hdslb.com/bfs/face/812d6768a0bb5af3c880c51949f54252808a7742.jpg,6,2019-02-17 17:48:46,秀啊老哥,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,初十呀_,http://i1.hdslb.com/bfs/face/cd7628688ce65c75a3f38255f33203f4ca387e1e.jpg,5,2019-02-17 17:55:14,优秀,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,木头0513,http://i2.hdslb.com/bfs/face/515fa8155972bcf88a3d04d659e1f50f7a3baaba.jpg,6,2019-02-17 18:52:55,今天的风儿有点喧嚣😄,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,诗沁颜,https://i0.hdslb.com/bfs/face/836b53b17a43ff9cc128a8ff4c89c5f1d1c6aabb.jpg,5,2019-02-17 19:21:24,一起乘风破浪,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,鬼计ll轨迹,http://i2.hdslb.com/bfs/face/248f7b77c489a412aeb9e1fac4d21e55d0b66e92.jpg,5,2019-02-17 19:28:12,同九何秀,1,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,派蒙是小天使,https://i2.hdslb.com/bfs/face/d88d6e9a7770cfa7a868aa3e7692d8b173d4f8f8.jpg,5,2019-02-17 19:45:41,回复 @前辈太差劲了 :长,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,巨人爱吃香菜,http://i1.hdslb.com/bfs/face/c866b7ed9fa727eed3154528f5f0672f79432149.jpg,5,2019-02-17 20:03:39,一语惊醒梦中人Σ(ﾟдﾟ;)Σ(ﾟдﾟ;)Σ(ﾟдﾟ;),0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,星月夜xs,https://i1.hdslb.com/bfs/face/ce74d2c53eae703e24574291c5cd3c21ea6a43e9.jpg,5,2019-02-17 20:45:46,*****?,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,桃兰兰兰w,https://i1.hdslb.com/bfs/face/dd91cf9ddec4da7d1cc6f15c9f1c77bb893b501e.jpg,6,2019-02-17 20:48:01,逻辑鬼才哈哈哈哈哈,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,爱喝咖啡的凹凸曼,https://i0.hdslb.com/bfs/face/84d4ca915d0d61da8111bf03ef6395098bdfa489.jpg,6,2019-02-17 20:53:31,不不不我们是风之子,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,美酱大宝贝,http://i2.hdslb.com/bfs/face/80781806f4236db202c12914aea9d97e915c855a.jpg,6,2019-02-17 20:55:05,哈哈哈哈哈哈逻辑鬼才,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,o稻草人os,http://i0.hdslb.com/bfs/face/9521f0796513711a8b72583b1b6b08159b034837.jpg,5,2019-02-17 22:31:58,跟风人还是追风少年→_→,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,东音久凉,http://i0.hdslb.com/bfs/face/8fac411652b55868cd1621504d2405a41b3d4297.jpg,4,2019-02-17 22:53:38,他领风我们就乘风破浪,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,乌龙茶好喝的,https://i1.hdslb.com/bfs/face/4b8740d61a7c96187b752f4cbe3ae6bfc2068e57.jpg,5,2019-02-17 23:01:15,神评,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,虾饺你个叉烧包,https://i1.hdslb.com/bfs/face/ce4767dc21f40ffe2f3e350e95c3daa453f7ce5c.jpg,6,2019-02-17 23:09:16,我们是追梦人(=・ω・=),0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,传送卷轴,https://i0.hdslb.com/bfs/face/97979857685b2d61ec7e3dfc94e5737a07a82e3c.jpg,6,2019-02-17 23:24:09,团结在***周围,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,挽梦踏尘吟,https://i1.hdslb.com/bfs/face/0bb9e5457a90f92dccfffa5dd19bd8271562fe5c.jpg,6,2019-02-17 23:28:56,我们是时代的弄潮儿？？？[小电视_困惑],0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,小花老师讲故事,http://i2.hdslb.com/bfs/face/82bbdf119e6e0618c626617ae419aa5cfcadca67.jpg,5,2019-02-17 23:41:32,回复 @3寸林夕 :要中国化的话应该是御剑乘风吧（滑稽,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,偷懒好困难,https://i0.hdslb.com/bfs/face/28c03b47893cf686cd5440d1cc013863822e88ec.jpg,5,2019-02-18 01:00:49,[小电视_吃惊]噗哈哈哈,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,明世隐森森,https://i2.hdslb.com/bfs/face/76411aca0ebc83b7e7e4290e5a688e7a80851b1d.jpg,6,2019-02-18 03:50:27,追风者吧？,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,无妄沙,https://i1.hdslb.com/bfs/face/1fe4604cca8d6acaaae8701af30f2be0b0fedd7c.jpg,6,2019-02-18 11:45:39,要是觉得不好听可以改叫走风者,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,可待成惘然,http://i1.hdslb.com/bfs/face/a7b752ab5393c17523ce2286984b3ae5f414f888.jpg,5,2019-02-18 12:22:26,追风者,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,三栈啊三栈,http://i2.hdslb.com/bfs/face/989227211903755f7bd5e264a090f03a597fe6aa.jpg,3,2019-02-18 13:43:28,我们是风。。。嗯。。,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,归海云风,https://i0.hdslb.com/bfs/face/68ed262d8daf7a2608801b130d134711a11fe54f.jpg,5,2019-02-18 14:03:03,不我们是追风筝的人,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,染断樱,https://i1.hdslb.com/bfs/face/30dfb705e41b8f25647983cda5e7965bccde3499.jpg,5,2019-02-18 15:40:16,简称疯（风）子,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,弦月QM,https://i1.hdslb.com/bfs/face/fa243abfa786519cb3a921779cec87b53b3e40e2.jpg,5,2019-02-18 18:04:56,你怎么这么机智 (⌒▽⌒),0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,桃仁君,http://i2.hdslb.com/bfs/face/674d44b4680063ca04a16c7380ec68192cf564a5.jpg,3,2019-02-18 19:51:36,我们是追风者,0,0,子评论
https://www.bilibili.com/bangumi/play/ep261461,蛋糕是蛋糕,https://i2.hdslb.com/bfs/face/9d0fa913a636ef0a28e2561032563c51516e5b9a.jpg,6,2019-02-18 19:56:21,我们是复读者？,0,0,子评论
